Zip,Median,Pop,Zipcode
60045,"137,059","20,925",60045
60046,"89,179","35,111",60046
60047,"123,788","41,669",60047
60048,"109,619","29,095",60048
60050,"68,689","31,620",60050
60051,"72,490","25,192",60051
60053,"69,404","23,260",60053
60056,"70,757","55,219",60056
60060,"83,334","37,189",60060
60061,"102,484","25,748",60061
60062,"102,161","39,936",60062
60064,"41,599","15,406",60064
60067,"89,822","38,585",60067
60068,"87,787","37,475",60068
60069,"138,178","8,384",60069
60070,"56,534","16,001",60070
60071,"74,999","3,598",60071
60072,"74,219",928,60072
60073,"67,317","60,002",60073
60074,"71,610","38,985",60074
60076,"69,958","33,415",60076
60077,"59,983","26,825",60077
60081,"81,789","10,079",60081
60083,"81,630","9,838",60083
60084,"73,082","16,771",60084
60085,"44,545","71,714",60085
60087,"58,773","26,978",60087
60088,"80,090","11,355",60088
60089,"96,162","41,533",60089
60090,"56,433","37,633",60090
60091,"137,739","27,020",60091
60093,"174,451","19,570",60093
60096,"76,509","6,897",60096
60097,"73,693","11,250",60097
60098,"65,419","32,228",60098
60099,"57,342","31,104",60099
60101,"63,140","39,119",60101
60102,"86,627","30,564",60102
60103,"85,215","41,928",60103
60104,"57,968","19,038",60104
60106,"58,285","20,309",60106
60107,"71,399","39,927",60107
60108,"69,544","22,735",60108
60109,"82,500",560,60109
60110,"53,566","33,553",60110
60111,"64,230",258,60111
60112,"67,160","4,560",60112
60113,"46,985",337,60113
60115,"40,629","46,272",60115
60118,"78,496","15,851",60118
60119,"116,390","10,371",60119
60120,"58,390","50,955",60120
60123,"58,463","47,405",60123
60124,"92,975","18,935",60124
60126,"87,216","46,371",60126
60129,"61,963",242,60129
60130,"52,219","14,167",60130
60131,"55,673","18,097",60131
60133,"66,156","38,103",60133
60134,"101,941","28,565",60134
60135,"65,261","7,248",60135
60136,"98,722","7,013",60136
60137,"92,566","37,805",60137
60139,"67,306","34,381",60139
60140,"80,388","14,341",60140
60141,"48,148",224,60141
60142,"81,402","26,447",60142
60143,"82,996","10,360",60143
60144,"78,750",58,60144
60145,"67,256","2,627",60145
60146,"66,029","2,713",60146
60148,"69,888","51,468",60148
60150,"63,764","1,794",60150
60151,"77,816","4,061",60151
60152,"63,961","12,533",60152
60153,"47,576","24,106",60153
60154,"67,956","16,773",60154
60155,"47,924","7,927",60155
60156,"86,335","28,987",60156
60157,"70,793","2,380",60157
60160,"44,616","25,432",60160
60162,"60,399","8,111",60162
60163,"52,724","5,209",60163
60164,"53,318","22,048",60164
60165,"49,424","4,946",60165
60169,"66,193","33,847",60169
60171,"48,739","10,246",60171
60172,"78,428","24,537",60172
60173,"65,644","12,217",60173
60174,"83,285","30,752",60174
60175,"114,050","25,564",60175
60176,"48,765","11,795",60176
60177,"90,648","22,659",60177
60178,"68,689","21,840",60178
60180,"64,989","1,694",60180
60181,"67,867","28,836",60181
60184,"97,147","2,448",60184
60185,"75,782","36,527",60185
60187,"81,994","29,016",60187
60188,"78,908","42,656",60188
60189,"97,596","30,472",60189
60190,"84,270","10,663",60190
60191,"61,924","14,310",60191
60192,"100,806","16,343",60192
60193,"72,682","39,188",60193
60194,"77,906","19,777",60194
60195,"69,630","4,769",60195
60201,"68,760","43,125",60201
60202,"68,635","31,361",60202
60203,"110,925","4,523",60203
60301,"56,667","2,539",60301
60302,"85,693","32,108",60302
60304,"89,093","17,231",60304
60305,"112,815","11,172",60305
60401,"75,842","7,797",60401
60402,"50,135","63,448",60402
60403,"55,933","17,529",60403
60404,"87,065","17,395",60404
60406,"42,273","25,460",60406
60407,"59,733","1,684",60407
60408,"62,898","5,696",60408
60409,"44,146","37,186",60409
60410,"81,908","12,687",60410
60411,"46,735","58,136",60411
60415,"50,250","14,139",60415
60416,"65,453","9,397",60416
60417,"72,106","15,547",60417
60419,"49,951","22,788",60419
60420,"47,949","6,102",60420
60421,"73,739","3,968",60421
60422,"77,541","9,403",60422
60423,"100,980","30,423",60423
60424,"57,740","2,440",60424
60425,"56,023","9,117",60425
60426,"35,344","29,594",60426
60428,"46,530","12,203",60428
60429,"56,101","15,630",60429
60430,"73,481","20,094",60430
60431,"75,602","22,577",60431
60432,"42,980","21,403",60432
60433,"42,294","17,160",60433
60435,"55,024","48,899",60435
60436,"44,161","18,315",60436
60437,"66,563",187,60437
60438,"53,977","28,884",60438
60439,"89,759","22,919",60439
60440,"72,927","52,911",60440
60441,"69,033","33,605",60441
60442,"83,585","9,924",60442
60443,"64,892","21,145",60443
60444,"67,323","1,761",60444
60445,"59,633","26,057",60445
60446,"68,397","39,807",60446
60447,"74,302","13,709",60447
60448,"90,408","24,423",60448
60449,"72,186","9,217",60449
60450,"64,254","20,332",60450
60451,"90,298","34,063",60451
60452,"66,443","27,969",60452
60453,"58,593","56,855",60453
60455,"52,255","16,446",60455
60456,"47,214","4,349",60456
60457,"57,447","14,049",60457
60458,"53,649","14,428",60458
60459,"58,618","28,929",60459
60460,"50,386","1,522",60460
60461,"77,201","4,836",60461
60462,"76,910","38,723",60462
60463,"80,235","14,671",60463
60464,"84,238","9,620",60464
60465,"58,237","17,495",60465
60466,"50,580","22,115",60466
60467,"88,903","26,046",60467
60468,"69,989","6,116",60468
60469,"44,488","5,930",60469
60470,"51,588",616,60470
60471,"56,254","14,101",60471
60472,"25,305","5,390",60472
60473,"60,325","22,439",60473
60474,"56,799",760,60474
60475,"45,507","9,870",60475
60476,"50,609","2,391",60476
60477,"70,229","38,161",60477
60478,"59,913","16,833",60478
60479,"69,601",760,60479
60480,"71,840","5,246",60480
60481,"60,869","11,851",60481
60482,"49,395","11,063",60482
60484,"53,811","6,829",60484
60487,"89,399","26,928",60487
60490,"108,159","20,463",60490
60491,"93,282","22,743",60491
60501,"48,860","11,626",60501
60502,"100,879","21,873",60502
60503,"98,237","16,717",60503
60504,"75,052","37,919",60504
60505,"45,385","76,573",60505
60506,"53,099","53,013",60506
60510,"91,954","28,897",60510
60511,"78,592","1,793",60511
60512,"85,951","1,111",60512
60513,"66,858","19,047",60513
60514,"116,006","9,708",60514
60515,"81,650","27,503",60515
60516,"79,954","29,084",60516
60517,"78,612","32,038",60517
60518,"53,393","3,580",60518
60519,"130,102",88,60519
60520,"65,938","2,886",60520
60521,"171,585","17,597",60521
60523,"82,617","9,890",60523
60525,"85,155","31,168",60525
60526,"79,336","13,576",60526
60527,"81,182","27,486",60527
60530,"57,779",649,60530
60531,"67,390","1,861",60531
60532,"76,038","27,066",60532
60534,"53,776","10,649",60534
60536,"78,254",126,60536
60537,"68,462",665,60537
60538,"74,288","26,619",60538
60539,"87,244",341,60539
60540,"101,810","42,910",60540
60541,"78,558","3,148",60541
60542,"83,801","17,099",60542
60543,"90,566","36,156",60543
60544,"83,942","25,959",60544
60545,"60,027","12,940",60545
60546,"70,574","15,668",60546
60548,"38,060","8,274",60548
60549,"61,616",643,60549
60550,"56,523","1,440",60550
60551,"63,507","5,062",60551
60552,"28,810","2,078",60552
60553,"58,284",782,60553
60554,"107,230","11,796",60554
60555,"68,735","13,538",60555
60556,"57,208","2,007",60556
60557,"60,639",155,60557
60558,"128,869","12,960",60558
60559,"79,797","24,852",60559
60560,"84,059","22,415",60560
60561,"71,859","23,115",60561
60563,"80,228","35,922",60563
60564,"132,754","41,312",60564
60565,"111,059","40,524",60565
60585,"111,639","22,311",60585
60586,"85,619","46,251",60586
60601,"94,715","11,110",60601
60602,"93,646","1,204",60602
60603,"76,101",493,60603
60604,"77,238",570,60604
60605,"74,841","24,668",60605
60606,"83,429","2,308",60606
60607,"75,222","23,897",60607
60608,"35,283","82,739",60608
60609,"35,478","64,906",60609
60610,"61,110","37,726",60610
60611,"85,578","28,718",60611
60612,"36,927","33,472",60612
60613,"68,426","48,281",60613
60614,"89,741","66,617",60614
60615,"37,864","39,354",60615
60616,"47,562","48,433",60616
60617,"39,216","84,155",60617
60618,"58,006","92,084",60618
60619,"37,123","63,825",60619
60620,"35,721","72,216",60620
60621,"21,155","35,912",60621
60622,"62,491","52,548",60622
60623,"32,236","92,108",60623
60624,"23,004","38,105",60624
60625,"52,037","78,651",60625
60626,"40,808","50,139",60626
60628,"39,592","72,202",60628
60629,"42,864","113,916",60629
60630,"57,285","54,093",60630
60631,"74,087","28,641",60631
60632,"41,427","91,326",60632
60633,"46,089","12,927",60633
60634,"57,736","74,298",60634
60636,"28,861","40,916",60636
60637,"31,645","49,503",60637
60638,"60,046","55,026",60638
60639,"41,643","90,407",60639
60640,"43,975","65,790",60640
60641,"49,559","71,663",60641
60642,"64,721","18,480",60642
60643,"58,105","49,952",60643
60644,"26,299","48,648",60644
60645,"49,517","45,274",60645
60646,"78,555","27,177",60646
60647,"50,831","87,291",60647
60649,"28,765","46,650",60649
60651,"32,716","64,267",60651
60652,"61,357","40,959",60652
60653,"28,122","28,393",60653
60654,"93,396","14,875",60654
60655,"83,898","28,550",60655
60656,"59,179","27,613",60656
60657,"78,623","65,996",60657
60659,"49,521","38,104",60659
60660,"42,405","42,752",60660
60661,"83,417","7,792",60661
60706,"52,640","23,134",60706
60707,"55,436","42,920",60707
60712,"84,825","12,590",60712
60714,"53,791","29,931",60714
60803,"53,286","22,285",60803
60804,"44,982","84,573",60804
60805,"63,047","19,852",60805
60827,"36,866","27,946",60827
60901,"41,409","37,157",60901
60910,"52,398",538,60910
60911,"57,834","1,372",60911
60912,"50,655",599,60912
60913,"69,240","1,617",60913
60914,"58,804","29,107",60914
60915,"49,921","10,774",60915
60917,"67,487",574,60917
60918,"59,463",898,60918
60919,"49,918",558,60919
60920,"50,570",178,60920
60921,"49,155","1,519",60921
60922,"59,492","2,459",60922
60924,"56,818","1,635",60924
60926,"56,761",67,60926
60927,"56,061","2,404",60927
60928,"57,932",709,60928
60929,"50,415",730,60929
60930,"58,036",918,60930
60931,"50,655",615,60931
60932,"41,431",78,60932
60933,"52,361",302,60933
60934,"50,570",273,60934
60935,"68,781","1,064",60935
60936,"49,684","4,321",60936
60938,"44,371","2,131",60938
60940,"66,638","3,369",60940
60941,"62,399","2,039",60941
60942,"39,177","6,181",60942
60945,"50,655",153,60945
60946,"44,470",426,60946
60948,"58,987","1,533",60948
60949,"51,086",636,60949
60950,"63,820","12,168",60950
60951,"52,990",961,60951
60952,"59,143",684,60952
60953,"50,067","2,469",60953
60954,"51,436","6,104",60954
60955,"46,972","1,901",60955
60957,"47,219","5,615",60957
60958,"25,045","2,135",60958
60959,"43,987","1,082",60959
60960,"43,852","1,064",60960
60961,"65,928",700,60961
60962,"51,260",524,60962
60963,"43,884","1,807",60963
60964,"53,069","4,968",60964
60966,"42,692","1,526",60966
60968,"56,779",433,60968
60969,"68,781",65,60969
60970,"38,313","7,190",60970
60973,"48,884",385,60973
60974,"41,852",283,60974
61001,"49,107","1,179",61001
61006,"60,059","1,759",61006
61007,"56,361",534,61007
61008,"57,438","34,311",61008
61010,"61,211","8,032",61010
61011,"74,701","2,945",61011
61012,"64,737","2,175",61012
61013,"59,531",528,61013
61014,"53,505","1,173",61014
61015,"70,451",946,61015
61016,"72,331","4,837",61016
61018,"53,168","1,080",61018
61019,"56,425","3,550",61019
61020,"59,459","3,108",61020
61021,"47,554","23,745",61021
61024,"62,166","2,620",61024
61025,"53,239","4,867",61025
61027,"45,000",52,61027
61028,"44,875","1,989",61028
61030,"56,939","2,205",61030
61031,"67,873","1,656",61031
61032,"41,114","31,651",61032
61036,"54,733","6,821",61036
61037,"53,718",140,61037
61038,"74,710","1,354",61038
61039,"53,896",802,61039
61041,"43,096","1,327",61041
61042,"55,625",527,61042
61043,"59,483",131,61043
61044,"45,195",232,61044
61046,"49,902","2,831",61046
61047,"71,556","1,711",61047
61048,"45,611","4,360",61048
61049,"59,483",585,61049
61050,"55,164",376,61050
61051,"56,718","1,574",61051
61052,"59,483","1,148",61052
61053,"44,814","2,852",61053
61054,"52,373","3,973",61054
61057,"68,208",168,61057
61059,"49,107",141,61059
61060,"54,980","1,432",61060
61061,"54,906","7,009",61061
61062,"45,180","1,983",61062
61063,"58,405","4,132",61063
61064,"50,141","3,868",61064
61065,"75,794","11,156",61065
61067,"53,342",811,61067
61068,"51,056","14,858",61068
61070,"52,768","1,130",61070
61071,"42,467","14,381",61071
61072,"68,282","11,797",61072
61073,"75,534","20,052",61073
61074,"37,724","4,431",61074
61075,"49,292",958,61075
61077,"57,143",73,61077
61078,"50,540","1,374",61078
61079,"62,148",188,61079
61080,"60,285","10,599",61080
61081,"45,831","21,934",61081
61084,"65,181","3,175",61084
61085,"45,786","3,443",61085
61087,"49,084","1,670",61087
61088,"68,568","6,020",61088
61089,"45,663",867,61089
61091,"49,397",63,61091
61101,"29,090","21,593",61101
61102,"35,907","20,538",61102
61103,"39,840","24,578",61103
61104,"25,720","19,269",61104
61107,"55,081","30,439",61107
61108,"49,017","28,550",61108
61109,"46,532","28,331",61109
61111,"53,942","23,492",61111
61112,"65,000",86,61112
61114,"67,948","15,776",61114
61115,"53,830","23,180",61115
61201,"41,781","39,116",61201
61230,"56,086","1,232",61230
61231,"45,076","5,627",61231
61232,"59,107","1,284",61232
61234,"59,225","1,258",61234
61235,"54,845","1,391",61235
61236,"45,504",193,61236
61238,"51,196","3,247",61238
61239,"45,504","1,219",61239
61240,"64,421","5,870",61240
61241,"53,082","7,124",61241
61242,"63,384","1,145",61242
61243,"46,932",264,61243
61244,"43,729","24,053",61244
61250,"49,941","2,737",61250
61251,"50,418",347,61251
61252,"51,486","5,436",61252
61254,"63,557","11,414",61254
61256,"46,964","1,822",61256
61257,"63,384","1,210",61257
61258,"53,699",204,61258
61259,"54,450","1,276",61259
61260,"49,731",856,61260
61261,"50,438",975,61261
61262,"58,557","1,188",61262
61263,"64,549",530,61263
61264,"51,169","10,548",61264
61265,"47,599","45,099",61265
61270,"49,939","7,306",61270
61272,"49,608","1,504",61272
61273,"68,705","3,316",61273
61274,"50,237",351,61274
61275,"63,157","4,347",61275
61276,"64,549",138,61276
61277,"46,115","3,355",61277
61278,"63,384",412,61278
61279,"57,118","1,061",61279
61281,"64,445","2,597",61281
61282,"34,534","7,809",61282
61283,"47,125","1,640",61283
61284,"56,644","2,292",61284
61285,"47,602","1,631",61285
61301,"44,804","10,588",61301
61310,"43,405","3,970",61310
61311,"49,344",232,61311
61312,"44,577",474,61312
61313,"48,337",282,61313
61314,"42,853",807,61314
61315,"41,615",322,61315
61316,"40,000",282,61316
61317,"49,196",513,61317
61318,"57,792",700,61318
61319,"50,896","1,293",61319
61320,"52,431",710,61320
61321,"50,324",282,61321
61322,"41,615","1,647",61322
61323,"39,855",111,61323
61324,"68,208",109,61324
61325,"59,515","1,073",61325
61326,"49,662","2,452",61326
61327,"68,798","1,235",61327
61328,"49,196",42,61328
61329,"52,431","1,303",61329
61330,"48,520","1,483",61330
61331,"43,317",55,61331
61332,"50,324",134,61332
61333,"53,135",381,61333
61334,"51,011",741,61334
61335,"69,196",532,61335
61336,"64,320",628,61336
61337,"40,282",478,61337
61338,"47,611",284,61338
61340,"49,493",292,61340
61341,"54,916","8,234",61341
61342,"51,566","9,216",61342
61344,"44,151",374,61344
61345,"42,585",846,61345
61346,"47,611",75,61346
61348,"52,252","4,696",61348
61349,"49,535",977,61349
61350,"49,711","24,246",61350
61353,"57,756","1,333",61353
61354,"49,435","10,870",61354
61356,"45,089","11,281",61356
61358,"50,396",478,61358
61359,"41,615",312,61359
61360,"56,935","3,393",61360
61361,"43,874","1,409",61361
61362,"46,734","5,911",61362
61363,"49,493",220,61363
61364,"45,203","20,133",61364
61367,"52,788",864,61367
61368,"53,460","1,489",61368
61369,"50,629","1,711",61369
61370,"53,020","1,460",61370
61372,"53,038",145,61372
61373,"59,943","2,031",61373
61374,"49,196",119,61374
61375,"46,854","1,156",61375
61376,"47,938","2,280",61376
61377,"47,046","1,457",61377
61378,"57,834",512,61378
61379,"52,561","1,359",61379
61401,"36,354","34,788",61401
61410,"46,322","3,912",61410
61411,"39,932",378,61411
61412,"50,303","1,321",61412
61413,"53,875","1,075",61413
61414,"45,047",854,61414
61415,"41,090","1,747",61415
61416,"39,932",235,61416
61417,"46,212",259,61417
61418,"46,916",673,61418
61419,"53,875",128,61419
61420,"51,661","1,067",61420
61421,"45,203","1,392",61421
61422,"34,091","3,416",61422
61423,"50,938",682,61423
61424,"54,740",100,61424
61425,"46,186",483,61425
61426,"57,071",107,61426
61427,"42,983","2,329",61427
61428,"56,140",986,61428
61430,"47,875",828,61430
61431,"40,084",371,61431
61432,"51,121",676,61432
61433,"42,993",74,61433
61434,"42,051","3,312",61434
61435,"50,938",116,61435
61436,"57,378",951,61436
61437,"46,904",818,61437
61438,"51,999",760,61438
61439,"60,091",269,61439
61440,"39,979",766,61440
61441,"43,775",897,61441
61442,"48,455",762,61442
61443,"32,930","14,214",61443
61447,"38,333",924,61447
61448,"50,824","3,823",61448
61449,"44,651",512,61449
61450,"39,968","1,742",61450
61451,"54,827",393,61451
61452,"40,795",293,61452
61453,"37,153",781,61453
61454,"44,826",725,61454
61455,"29,187","22,086",61455
61458,"50,190",822,61458
61459,"42,838",433,61459
61460,"44,826",291,61460
61462,"38,633","11,643",61462
61465,"49,986","1,213",61465
61466,"49,769",342,61466
61467,"45,900","1,048",61467
61468,"53,875",104,61468
61469,"35,137","2,184",61469
61470,"33,990",547,61470
61471,"44,826",140,61471
61472,"49,406",648,61472
61473,"44,100","1,667",61473
61474,"50,024",292,61474
61475,"56,491",205,61475
61476,"48,366",407,61476
61477,"43,248",631,61477
61478,"43,891",290,61478
61479,"56,110",165,61479
61480,"44,850","1,324",61480
61482,"43,628",650,61482
61483,"45,197","1,961",61483
61484,"40,363",825,61484
61485,"45,277",560,61485
61486,"49,769","1,552",61486
61488,"60,091","1,120",61488
61489,"46,069",900,61489
61490,"53,604","1,091",61490
61491,"56,131","2,197",61491
61501,"40,379","1,921",61501
61516,"48,398",661,61516
61517,"73,107","3,259",61517
61519,"42,993",233,61519
61520,"41,471","17,839",61520
61523,"56,983","11,204",61523
61524,"48,828",262,61524
61525,"83,717","9,021",61525
61526,"70,684","1,088",61526
61528,"77,075","2,668",61528
61529,"63,812","2,880",61529
61530,"52,526","6,713",61530
61531,"46,748","3,379",61531
61532,"44,539",534,61532
61533,"57,859","2,427",61533
61534,"59,153","1,737",61534
61535,"68,279","1,629",61535
61536,"70,097","2,919",61536
